Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,velocity_0,velocity_1
88.256,8807,88,255000000,,"['joint1', 'joint2']",0.48904510273395196,-0.27806176384392955,0.16346667778459506,-0.13022405386848288
88.266,8808,88,265000000,,"['joint1', 'joint2']",0.4903821557390886,-0.2784953932336265,0.11894231921955603,-0.002110443315749444
88.276,8809,88,275000000,,"['joint1', 'joint2']",0.491497524179894,-0.278344865504379,0.10736611171997529,0.023126972743174865
88.286,8810,88,285000000,,"['joint1', 'joint2']",0.4925410658529916,-0.27808223659261166,0.10224882720037386,0.027611502863714832
88.296,8811,88,295000000,,"['joint1', 'joint2']",0.49354148268926057,-0.2778034272863765,0.09828732395810853,0.02784696037143118
88.306,8812,88,305000000,,"['joint1', 'joint2']",0.4945031782151563,-0.27752838550699277,0.09442927665064894,0.02716272018751026
88.315,8813,88,315000000,,"['joint1', 'joint2']",0.4954258406829304,-0.277261754755302,0.09047933311936532,0.02623333827798524
88.328,8814,88,325000000,,"['joint1', 'joint2']",0.49630836350760443,-0.27700502998398857,0.08641331734773929,0.02520170566736847
88.336,8815,88,335000000,,"['joint1', 'joint2']",0.49714963061784445,-0.27675900436218015,0.08224128216027285,0.024103294120468258
88.346,8816,88,345000000,,"['joint1', 'joint2']",0.499964370043096,-0.2821731209234102,0.3738940777827197,-0.7736622563685513
88.356,8817,88,355000000,,"['joint1', 'joint2']",0.5022850972925692,-0.28556356690709706,0.16374493877750368,-0.13145733025950246
88.366,8818,88,366000000,,"['joint1', 'joint2']",0.5036236505328517,-0.28600535797047577,0.1189930135993555,-0.00261131842166705
88.376,8819,88,375000000,,"['joint1', 'joint2']",0.5047387816306363,-0.28585753439319195,0.10729758417061203,0.02299291377158133
88.386,8820,88,385000000,,"['joint1', 'joint2']",0.5057813655288488,-0.28559545872814684,0.10213810238359093,0.027597546706361012
88.396,8821,88,395000000,,"['joint1', 'joint2']",0.5067805921869626,-0.28531659552727096,0.09816361862348315,0.027861624292991355
88.406,8822,88,405000000,,"['joint1', 'joint2']",0.5077410200450663,-0.2850413771573903,0.09430058096504834,0.0271810781266371
88.416,8823,88,415000000,,"['joint1', 'joint2']",0.5086623792389222,-0.28477457582872034,0.09034793681180246,0.026248866329807954
88.426,8824,88,425000000,,"['joint1', 'joint2']",0.5095435737545406,-0.28451771698802375,0.08627947839944114,0.025213257954282545
88.436,8825,88,435000000,,"['joint1', 'joint2']",0.5103834908275324,-0.2842715988441169,0.0821053528673765,0.024110692726730873
88.446,8826,88,445000000,,"['joint1', 'joint2']",0.5131902352444353,-0.28966621944370186,0.3733505352419845,-0.7725204447143289
88.456,8827,88,455000000,,"['joint1', 'joint2']",0.5155125521810664,-0.29306576598804934,0.16403393223977336,-0.13271167092716918
88.466,8828,88,465000000,,"['joint1', 'joint2']",0.5168526893412713,-0.2935159039635069,0.1190494605261763,-0.003124899402336581
88.476,8829,88,475000000,,"['joint1', 'joint2']",0.5179676207271928,-0.29337086339216434,0.10723143557684633,0.022853891441770524
88.486,8830,88,485000000,,"['joint1', 'joint2']",0.519009260484113,-0.29310936406189114,0.10202775197433177,0.02758318696593791
88.496,8831,88,495000000,,"['joint1', 'joint2']",0.5200072962883571,-0.29283044477447007,0.09803927919432519,0.027877142541522806
